global_id,model,module_id,module_name,record_class,rule_name,layer,rule_type,main_signal,output_slot,priority,validation_status,runtime_load,source_file,native_reference
M5-RHYTHM-256,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS04 内部准备快—现实承载慢｜正式定义,L4 节奏状态,定义,HS04,rhythm_state,94,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:257
M5-RHYTHM-257,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS04 内部准备快—现实承载慢｜成立条件,L4 节奏状态,门控,HS04,rhythm_state,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:258
M5-RHYTHM-258,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS04 内部准备快—现实承载慢｜报告处理,L4 节奏状态,路由,HS04,report_status,86,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:259
M5-RHYTHM-259,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS04 内部准备快—现实承载慢｜升级与降级,L4 节奏状态,证据,HS04,rhythm_evidence_level,82,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:260
M5-RHYTHM-260,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS04 内部准备快—现实承载慢｜禁止人格化,L4 节奏状态,边界,HS04,boundary_note,98,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:261
M5-RHYTHM-261,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS05 联系频繁但不可预测｜正式定义,L4 节奏状态,定义,HS05,rhythm_state,94,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:262
M5-RHYTHM-262,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS05 联系频繁但不可预测｜成立条件,L4 节奏状态,门控,HS05,rhythm_state,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:263
M5-RHYTHM-263,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS05 联系频繁但不可预测｜报告处理,L4 节奏状态,路由,HS05,report_status,86,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:264
M5-RHYTHM-264,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS05 联系频繁但不可预测｜升级与降级,L4 节奏状态,证据,HS05,rhythm_evidence_level,82,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:265
M5-RHYTHM-265,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS05 联系频繁但不可预测｜禁止人格化,L4 节奏状态,边界,HS05,boundary_note,98,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:266
M5-RHYTHM-266,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS06 联系低频但承诺稳定｜正式定义,L4 节奏状态,定义,HS06,rhythm_state,94,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:267
M5-RHYTHM-267,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS06 联系低频但承诺稳定｜成立条件,L4 节奏状态,门控,HS06,rhythm_state,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:268
M5-RHYTHM-268,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS06 联系低频但承诺稳定｜报告处理,L4 节奏状态,路由,HS06,report_status,86,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:269
M5-RHYTHM-269,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS06 联系低频但承诺稳定｜升级与降级,L4 节奏状态,证据,HS06,rhythm_evidence_level,82,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:270
M5-RHYTHM-270,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS06 联系低频但承诺稳定｜禁止人格化,L4 节奏状态,边界,HS06,boundary_note,98,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:271
M5-RHYTHM-271,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS07 长期节奏错配候选｜正式定义,L4 节奏状态,定义,HS07,rhythm_state,94,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:272
M5-RHYTHM-272,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS07 长期节奏错配候选｜成立条件,L4 节奏状态,门控,HS07,rhythm_state,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:273
M5-RHYTHM-273,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS07 长期节奏错配候选｜报告处理,L4 节奏状态,路由,HS07,report_status,86,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:274
M5-RHYTHM-274,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS07 长期节奏错配候选｜升级与降级,L4 节奏状态,证据,HS07,rhythm_evidence_level,82,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:275
M5-RHYTHM-275,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS07 长期节奏错配候选｜禁止人格化,L4 节奏状态,边界,HS07,boundary_note,98,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:276
M5-RHYTHM-276,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS08 节奏未定／安全停止｜正式定义,L4 节奏状态,定义,HS08,rhythm_state,94,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:277
M5-RHYTHM-277,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS08 节奏未定／安全停止｜成立条件,L4 节奏状态,门控,HS08,rhythm_state,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:278
M5-RHYTHM-278,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS08 节奏未定／安全停止｜报告处理,L4 节奏状态,路由,HS08,report_status,86,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:279
M5-RHYTHM-279,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS08 节奏未定／安全停止｜升级与降级,L4 节奏状态,证据,HS08,rhythm_evidence_level,82,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:280
M5-RHYTHM-280,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HS08 节奏未定／安全停止｜禁止人格化,L4 节奏状态,边界,HS08,boundary_note,98,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:281
M5-RHYTHM-281,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜正式定义,L5 现实节奏证据深度,定义,HV0,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:282
M5-RHYTHM-282,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜最低资料,L5 现实节奏证据深度,证据,HV0,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:283
M5-RHYTHM-283,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜允许发布,L5 现实节奏证据深度,输出,HV0,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:284
M5-RHYTHM-284,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜禁止发布,L5 现实节奏证据深度,边界,HV0,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:285
M5-RHYTHM-285,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜升级任务,L5 现实节奏证据深度,路由,HV0,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:286
M5-RHYTHM-286,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV0 无现实节奏证据｜与FG关系,L5 现实节奏证据深度,接口,HV0,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:287
M5-RHYTHM-287,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜正式定义,L5 现实节奏证据深度,定义,HV1,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:288
M5-RHYTHM-288,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜最低资料,L5 现实节奏证据深度,证据,HV1,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:289
M5-RHYTHM-289,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜允许发布,L5 现实节奏证据深度,输出,HV1,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:290
M5-RHYTHM-290,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜禁止发布,L5 现实节奏证据深度,边界,HV1,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:291
M5-RHYTHM-291,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜升级任务,L5 现实节奏证据深度,路由,HV1,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:292
M5-RHYTHM-292,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV1 自述／计划证据｜与FG关系,L5 现实节奏证据深度,接口,HV1,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:293
M5-RHYTHM-293,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜正式定义,L5 现实节奏证据深度,定义,HV2,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:294
M5-RHYTHM-294,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜最低资料,L5 现实节奏证据深度,证据,HV2,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:295
M5-RHYTHM-295,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜允许发布,L5 现实节奏证据深度,输出,HV2,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:296
M5-RHYTHM-296,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜禁止发布,L5 现实节奏证据深度,边界,HV2,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:297
M5-RHYTHM-297,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜升级任务,L5 现实节奏证据深度,路由,HV2,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:298
M5-RHYTHM-298,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV2 单次阶段／变化事件｜与FG关系,L5 现实节奏证据深度,接口,HV2,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:299
M5-RHYTHM-299,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜正式定义,L5 现实节奏证据深度,定义,HV3,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:300
M5-RHYTHM-300,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜最低资料,L5 现实节奏证据深度,证据,HV3,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:301
M5-RHYTHM-301,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜允许发布,L5 现实节奏证据深度,输出,HV3,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:302
M5-RHYTHM-302,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜禁止发布,L5 现实节奏证据深度,边界,HV3,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:303
M5-RHYTHM-303,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜升级任务,L5 现实节奏证据深度,路由,HV3,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:304
M5-RHYTHM-304,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV3 同领域重复证据｜与FG关系,L5 现实节奏证据深度,接口,HV3,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:305
M5-RHYTHM-305,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜正式定义,L5 现实节奏证据深度,定义,HV4,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:306
M5-RHYTHM-306,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜最低资料,L5 现实节奏证据深度,证据,HV4,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:307
M5-RHYTHM-307,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜允许发布,L5 现实节奏证据深度,输出,HV4,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:308
M5-RHYTHM-308,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜禁止发布,L5 现实节奏证据深度,边界,HV4,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:309
M5-RHYTHM-309,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜升级任务,L5 现实节奏证据深度,路由,HV4,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:310
M5-RHYTHM-310,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV4 跨领域一致证据｜与FG关系,L5 现实节奏证据深度,接口,HV4,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:311
M5-RHYTHM-311,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜正式定义,L5 现实节奏证据深度,定义,HV5,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:312
M5-RHYTHM-312,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜最低资料,L5 现实节奏证据深度,证据,HV5,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:313
M5-RHYTHM-313,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜允许发布,L5 现实节奏证据深度,输出,HV5,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:314
M5-RHYTHM-314,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜禁止发布,L5 现实节奏证据深度,边界,HV5,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:315
M5-RHYTHM-315,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜升级任务,L5 现实节奏证据深度,路由,HV5,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:316
M5-RHYTHM-316,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV5 压力／现实代价证据｜与FG关系,L5 现实节奏证据深度,接口,HV5,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:317
M5-RHYTHM-317,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜正式定义,L5 现实节奏证据深度,定义,HV6,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:318
M5-RHYTHM-318,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜最低资料,L5 现实节奏证据深度,证据,HV6,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:319
M5-RHYTHM-319,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜允许发布,L5 现实节奏证据深度,输出,HV6,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:320
M5-RHYTHM-320,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜禁止发布,L5 现实节奏证据深度,边界,HV6,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:321
M5-RHYTHM-321,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜升级任务,L5 现实节奏证据深度,路由,HV6,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:322
M5-RHYTHM-322,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV6 恢复与重订证据｜与FG关系,L5 现实节奏证据深度,接口,HV6,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:323
M5-RHYTHM-323,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜正式定义,L5 现实节奏证据深度,定义,HV7,rhythm_evidence_level,96,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:324
M5-RHYTHM-324,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜最低资料,L5 现实节奏证据深度,证据,HV7,rhythm_evidence_level,88,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:325
M5-RHYTHM-325,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜允许发布,L5 现实节奏证据深度,输出,HV7,report_text,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:326
M5-RHYTHM-326,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜禁止发布,L5 现实节奏证据深度,边界,HV7,boundary_note,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:327
M5-RHYTHM-327,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜升级任务,L5 现实节奏证据深度,路由,HV7,observation_plan,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:328
M5-RHYTHM-328,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HV7 跨阶段／反例检验证据｜与FG关系,L5 现实节奏证据深度,接口,HV7,fit_grade,92,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:329
M5-RHYTHM-329,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HB01 高频联系等于高承诺｜正式定义,L6 节奏误读与伪适配,误读,HB01,pseudo_rhythm_warning,95,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:330
M5-RHYTHM-330,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HB01 高频联系等于高承诺｜证据缺口,L6 节奏误读与伪适配,证据,HB01,counterevidence,90,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:331
M5-RHYTHM-331,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HB01 高频联系等于高承诺｜纠偏与观察,L6 节奏误读与伪适配,路由,HB01,observation_plan,84,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:332
M5-RHYTHM-332,M5,M5.RHYTHM,推进节奏、生活协同与关系气候,executable_rule,HB01 高频联系等于高承诺｜用户解释,L6 节奏误读与伪适配,输出,HB01,report_text,76,待验证,是,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv,M5_RHYTHM_推进节奏生活协同与关系气候原子规则表_V0.7.csv:333
