global_id,model,module_id,module_name,record_class,source_id,source_version,source_file,source_sheet,source_row,layer,rule_type,applicable_group,rule_name,main_signal,secondary_signal,required_conditions,excluded_conditions,enhancing_conditions,weakening_conditions,exception_conditions,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence,validation_status,audit_status,upstream_dependencies,downstream_consumers,runtime_load,migration_status,native_reference,notes
M15-YIN-0032-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-YIN-0032-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,38,综合层,YIN,通用,印多身滞会降低印格层次,印格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：印星得令成势，但日主已旺，食伤输出受压,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：食伤有效泄秀或财星适度制印,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：印生过度并阻断必要泄出；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,印格_印多身滞,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,印格候选判为“成立但有破”：破格等级为“一般”，救应为“待定”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!38,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“印星得令成势，但日主已旺，食伤输出受压”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-YIN-0033-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-YIN-0033-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,39,综合层,YIN,通用,枭神夺食会使偏印格带明显副作用,偏印格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：偏印格成立且食神承担关键生财或制杀功能,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：财星制枭,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：偏印强制食神，破坏关键输出；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,偏印格_枭夺食,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,偏印格候选判为“成立但有破”：破格等级为“一般”，救应为“待定”，清纯度为“有杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!39,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“偏印格成立且食神承担关键生财或制杀功能”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-YIN-0034-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-YIN-0034-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,40,综合层,YIN,通用,印枭混杂主从不清时格局降级,印格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：正印与偏印均有效且共同主导生身或制食伤,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：形成明确主从或一方被有效制化,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：印枭双强、功能主从不清；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,印格_印枭混杂,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,印格候选判为“成立但有破”：破格等级为“轻微”，救应为“待定”，清纯度为“混杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!40,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“正印与偏印均有效且共同主导生身或制食伤”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0035-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0035-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,41,综合层,CAI,通用,财格基本成格要求财星有力且日主能任,正财格/偏财格候选,基本成立,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财星有月令依据、有根有源，日主具备承载，财未被比劫完全制去,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：无须救应,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：无决定性破格因素；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,正财格/偏财格候选_成败救应,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,正财格/偏财格候选判为“基本成立”：破格等级为“无破”，救应为“无救应”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!41,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财星有月令依据、有根有源，日主具备承载，财未被比劫完全制去”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0036-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0036-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,42,综合层,CAI,通用,食伤生财完整可提高财格层次,财格候选,清纯成立,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：食伤有效生财，财星能承接，日主有足够源头,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：无须救应,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：无决定性破格因素；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_食伤生财,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“清纯成立”：破格等级为“无破”，救应为“无救应”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!42,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“食伤有效生财，财星能承接，日主有足够源头”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0037-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0037-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,43,综合层,CAI,通用,财官相生完整可提高财格层次,财格候选,清纯成立,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财星生官，官星有效承接，日主能承受财耗官制,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：无须救应,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：无决定性破格因素；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_财官相生,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“清纯成立”：破格等级为“无破”，救应为“无救应”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!43,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财星生官，官星有效承接，日主能承受财耗官制”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0038-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0038-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,44,综合层,CAI,通用,财旺身弱不能任财构成严重破格,财格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财格表面条件成立，但日主弱或极弱，印比不足,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：印比生扶或比劫分担制财,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：财耗超过日主承载；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_身弱不任,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“成立但有破”：破格等级为“严重”，救应为“待定”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!44,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财格表面条件成立，但日主弱或极弱，印比不足”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0039-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0039-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,45,综合层,CAI,通用,比劫夺财会破坏财格核心,财格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财格成立且财星为主要格神,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：官杀制比或食伤通关生财,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：比劫有力并直接制财，使财星受限；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_比劫夺财,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“成立但有破”：破格等级为“严重”，救应为“待定”，清纯度为“有杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!45,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财格成立且财星为主要格神”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0040-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0040-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,46,综合层,CAI,通用,官杀制比可救比劫夺财,财格候选,有破有救,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：比劫正在破财，官杀有效制约比劫且不过度攻身,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：官杀制比护财,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：比劫夺财；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_官杀制比救应,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“有破有救”：破格等级为“一般”，救应为“明显有效”，清纯度为“有杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!46,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“比劫正在破财，官杀有效制约比劫且不过度攻身”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0041-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0041-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,47,综合层,CAI,通用,食伤持续生财可部分修复财星受损,财格候选,有破有救,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财星受比劫制约但食伤有力持续生财,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：食伤生财补源,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：比劫制财；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_食伤补财救应,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“有破有救”：破格等级为“一般”，救应为“部分有效”，清纯度为“有杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!47,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财星受比劫制约但食伤有力持续生财”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-CAI-0042-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-CAI-0042-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,48,综合层,CAI,通用,财星坏印并破坏关键配合时财格层次下降,财格候选,成立但有破,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：财格成立，但印星同时承担日主承载或官杀化解功能,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：比劫制财或官印链补充,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：财星过强制印，破坏日主承载或格局配合；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,财格_财坏印副作用,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,财格候选判为“成立但有破”：破格等级为“一般”，救应为“待定”，清纯度为“有杂”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!48,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“财格成立，但印星同时承担日主承载或官杀化解功能”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-SHISHANG-0043-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-SHISHANG-0043-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,49,综合层,SHISHANG,通用,食神格基本成格要求食神有力且日主可泄,食神格候选,基本成立,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：食神具月令依据、有根有源，日主有力量可泄，食神未被枭重制,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：无须救应,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：无决定性破格因素；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,食神格候选_成败救应,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,食神格候选判为“基本成立”：破格等级为“无破”，救应为“无救应”，清纯度为“较清”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!49,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“食神具月令依据、有根有源，日主有力量可泄，食神未被枭重制”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
M15-SHISHANG-0044-V1.0,M0,M0.M15,15_格局成败救应,executable_rule,M15-SHISHANG-0044-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,15_格局成败救应,50,综合层,SHISHANG,通用,食神生财完整可判食神格清纯增强,食神格候选,清纯成立,前置条件：M14已生成候选；M08、M09、M10、M11相关结论可追溯；必要条件：格神与关键配合十神均以有效力量和实际功能为准；成格条件：食神有力生财，财星能承接，日主供给充足,否决条件：格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决,增强条件：格神得令、有根、透达、清纯，组合路径稳定且日主承载匹配；救应因素：无须救应,削弱条件：格神受制、混杂、路径受阻、日主承载不足或救应只能局部作用；破格因素：无决定性破格因素；反向证据：若“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立，应降低为成立但有破或不成立，不得维持当前结论。,例外条件：特殊格局严格条件、流派争议及岁运补成另按专门规则处理,,,食神格_生财清纯,格局成败须区分：格神是否有效、结构是否能运行、是否存在破坏、救应是否直接修复破格机制，以及格局成立与层次高低。,食神格候选判为“清纯成立”：破格等级为“无破”，救应为“无救应”，清纯度为“清纯”；层次需结合全局继续评估。,,较高,采用,初审,M14/M11/M08,M16/M17/M18,是,保留原ID；标准化映射,15_格局成败救应!50,来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；来源/备注：https://zh.wikisource.org/zh-hans/%E6%B7%B5%E6%B5%B7%E5%AD%90%E5%B9%B3 ; https://zh.wikisource.org/wiki/%E6%BB%B4%E5%A4%A9%E9%AB%93%E9%97%A1%E5%BE%AE；正例：当“食神有力生财，财星能承接，日主供给充足”成立，且成格证据相互支持、无决定性否决时，可按本规则判断。；反例：只有格局名称或局部组合，但“格神失效、核心作用路径完全中断，或特殊格局硬门槛被有效反证否决”成立时，不能按本规则维持格局。；流派标签：子平格局；更新日期：46260
