rule_id,rule_name,layer,module,applicable_group,rule_type,main_signal,secondary_signal,required_conditions,excluded_conditions,self_strength_status,spouse_star_status,palace_signal,flow_path,signal_position,root_status,strength_level,favorability,transformation_status,distance_level,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence_base,validation_status,case_refs,notes,version
M5-SYNTH-011,FG、AF与置信度三者分离,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,生成最终结论。,把证据等级、当前状态和主观把握混成一个分数。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,99,不加分；定义／门控,fit_grade,FG回答最多能说到哪一层；AF回答当前适配状态；置信度回答资料在该层是否完整一致。,证据深度、当前状态和判断把握是三个不同问题。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-012,PV／XV／BV／FV／HV／GE不得互相替代,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,合并各模块证据。,用任一单项高等级覆盖其他关键领域缺失。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,evidence,个人能力、交换、边界、修复、节奏和跨层差异分别保留。,一个人很会沟通，不代表边界、修复和生活节奏都已经验证。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-013,工程分数不得越过硬门槛,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,候选净分很高。,安全、现实门槛和证据等级均已通过。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,fit_grade,安全、核心现实门槛和最低证据优先于累积分。,分数再高，也不能跨过同意、现实目标和证据不足。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-014,同一source_id只算一次基础权重,L0 定义、边界与安全,SYNTH-定义边界,通用,去重,M5-SYNTH,,同一命盘事实跨模块出现。,不同独立命盘事实。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,dedup_log,允许不同模块解释同一事实，但基础权重只计一次。,同一个八字事实不会因为被多次解释就变成多份证据。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-015,同一event_id只算一次现实事件,L0 定义、边界与安全,SYNTH-定义边界,通用,去重,M5-SYNTH,,同一事件支持多个模块字段。,不同时间或独立情境。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,dedup_log,一个事件可支持多字段，但事件数量只计一次。,同一件事可以说明很多方面，但仍然只是一件事。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-016,十类功能必须使用统一功能族,L0 定义、边界与安全,SYNTH-定义边界,通用,去重,M5-SYNTH,,FN、EC、BC、RC、HC映射到同一十神功能。,各模块现实任务不同，需保留角色字段。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,function_family,同一功能族统一编号，再分别保留对象、交换、边界、修复和节奏角色。,先看是不是同一类关系功能，再看它在不同环节怎样发挥。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-017,条件性适配必须写有效条件与失效点,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,任一模块输出条件性状态。,条件已跨阶段稳定验证，可升级非条件状态。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,98,不加分；定义／门控,condition_profile,条件性结论必须包括有效条件、失效点、替代方案和复核点。,说‘有条件地合适’时，必须说明条件是什么、什么时候会失效。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-018,不得生成无限理想伴侣清单,L0 定义、边界与安全,SYNTH-定义边界,通用,输出,M5-SYNTH,,多个功能和规则同时命中。,用户明确请求完整专业附录。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,report_text,正文限制一个主需要、一个次需要、一个主差异、一个关键现实门槛和三项观察行为。,最终报告先抓真正不能缺少的部分，不把所有好条件堆在一起。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-019,正向标签不得绕过现实验证,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,出现成熟、稳定、负责、温柔、独立等正向形容。,已转为具体行为并达到对应证据门槛。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,report_text,抽象形容词必须转成场景、行为、持续性和反馈。,不要只说对方成熟，要说明在关键场景中怎样做。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-020,适配结论不替用户做关系决定,L0 定义、边界与安全,SYNTH-定义边界,通用,边界,M5-SYNTH,,输出具体对象评估。,现实安全紧急事项需要明确停止。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,decision_support,模型提供条件、证据、风险和观察计划，不要求选择、坚持、原谅或复合。,适配分析帮助你判断，不替你决定必须和谁在一起。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-021,有限报告｜字段级停止而非整份作废,L0 定义、边界与安全,SYNTH-定义边界,通用,路由,M5-SYNTH,,部分模块资料充分、部分模块不足。,安全停止覆盖全部报告。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,report_status,可对已证实字段发布，未证实字段标记unknown或not_assessed。,有些部分可以说清，有些部分仍需观察，不必强行得出完整结论。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-022,共享基础引擎争议处理,L0 定义、边界与安全,SYNTH-定义边界,通用,停止,M5-SYNTH,,旺衰、真合化、十神映射或基础命盘事实存在关键争议。,争议不影响上位功能类别。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,stop_reason,停止受争议影响的精细字段，回退到上位功能与现实观察。,基础结构未定时，只保留更稳妥的功能层结论。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-023,M3依赖状态｜REPAIR／STATE／SYNTH待回填,L0 定义、边界与安全,SYNTH-定义边界,通用,版本,M5-SYNTH,,使用涉及M3-REPAIR、M3-STATE或M3-SYNTH的接口。,对应模块已正式完成并校准。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,97,不加分；定义／门控,dependency_status,相关M5规则继续降权并标记provisional。,部分相处、修复和状态接口仍需模型三完成后再次校准。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
M5-SYNTH-024,下一阶段接口｜进入M5-CALIBRATION,L0 定义、边界与安全,SYNTH-定义边界,通用,版本,M5-SYNTH,,V0.9总合成完成。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,96,不加分；定义／门控,next_stage,下一阶段只做真实伴侣案例、反例库、阈值和语言校准，不继续无上限扩规则。,总合成完成后，下一步重点是真实案例检验。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,provisional=true; rule_group=SYNTH-定义边界,0.9
